# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 1027 1 405 63 8719733 5 /openedx/staticfiles/images/treeview-default.8566196eba22.gif
DUPTYPE_WITHIN_SAME_TREE -1027 3 405 63 3855136 5 /openedx/staticfiles/css/vendor/images/treeview-default.gif
DUPTYPE_WITHIN_SAME_TREE -1027 1 405 63 8705740 5 /openedx/staticfiles/images/treeview-default.gif
DUPTYPE_WITHIN_SAME_TREE -1027 3 405 63 3855275 5 /openedx/staticfiles/css/vendor/images/treeview-default.8566196eba22.gif
DUPTYPE_FIRST_OCCURRENCE 6799 4 406 63 8718212 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-CNS1-6.50690e841492.bcmap
DUPTYPE_WITHIN_SAME_TREE -6799 5 406 63 8711439 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-CNS1-6.50690e841492.bcmap
DUPTYPE_WITHIN_SAME_TREE -6799 5 406 63 8709244 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-CNS1-6.bcmap
DUPTYPE_WITHIN_SAME_TREE -6799 4 406 63 8703807 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-CNS1-6.bcmap
DUPTYPE_FIRST_OCCURRENCE 12879 6 406 63 8716125 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Pagination/Pagination.9f9597184536.scss
DUPTYPE_WITHIN_SAME_TREE -12879 6 406 63 8706458 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Pagination/Pagination.scss
DUPTYPE_FIRST_OCCURRENCE 7373 4 406 63 8718703 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_jumbotron.469e50b5e8a4.scss
DUPTYPE_WITHIN_SAME_TREE -7373 4 406 63 8707019 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_jumbotron.scss
DUPTYPE_FIRST_OCCURRENCE 6569 3 406 63 8719160 5 /openedx/staticfiles/wiki/markitup/templates/preview.50ca53cf759b.html
DUPTYPE_WITHIN_SAME_TREE -6569 3 406 63 8707142 5 /openedx/staticfiles/wiki/markitup/templates/preview.html
DUPTYPE_WITHIN_SAME_TREE -6569 4 406 63 8710469 5 /openedx/staticfiles/studio/wiki/markitup/templates/preview.html
DUPTYPE_WITHIN_SAME_TREE -6569 4 406 63 8712021 5 /openedx/staticfiles/studio/wiki/markitup/templates/preview.50ca53cf759b.html
DUPTYPE_FIRST_OCCURRENCE 6797 4 406 63 8718263 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-CNS1-5.6f7e75c26fd0.bcmap
DUPTYPE_WITHIN_SAME_TREE -6797 5 406 63 8711490 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-CNS1-5.6f7e75c26fd0.bcmap
DUPTYPE_WITHIN_SAME_TREE -6797 4 406 63 8703858 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-CNS1-5.bcmap
DUPTYPE_WITHIN_SAME_TREE -6797 5 406 63 8709295 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-CNS1-5.bcmap
DUPTYPE_FIRST_OCCURRENCE 12417 6 407 63 4786252 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/Fieldset.0968a05ff699.scss
DUPTYPE_WITHIN_SAME_TREE -12417 6 407 63 8716096 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/Fieldset.0968a05ff699.scss
DUPTYPE_WITHIN_SAME_TREE -12417 6 407 63 8706429 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/Fieldset.scss
DUPTYPE_WITHIN_SAME_TREE -12417 6 407 63 4784434 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/Fieldset.scss
DUPTYPE_FIRST_OCCURRENCE 6461 3 408 63 5421977 5 /openedx/staticfiles/templates/wiki/includes/editor_widget.a1105d38e938.html
DUPTYPE_WITHIN_SAME_TREE -6461 3 408 63 5419772 5 /openedx/staticfiles/templates/wiki/includes/editor_widget.html
DUPTYPE_FIRST_OCCURRENCE 7093 4 408 63 8718375 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-insert.790992abfc50.svg
DUPTYPE_WITHIN_SAME_TREE -7093 5 408 63 8709408 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-insert.svg
DUPTYPE_WITHIN_SAME_TREE -7093 4 408 63 8704721 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-insert.svg
DUPTYPE_WITHIN_SAME_TREE -7093 5 408 63 8711602 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-insert.790992abfc50.svg
DUPTYPE_FIRST_OCCURRENCE 2043 2 408 63 6604059 5 /openedx/staticfiles/js/instructor_dashboard/proctoring.6493e8527ef5.js
DUPTYPE_WITHIN_SAME_TREE -2043 2 408 63 6603185 5 /openedx/staticfiles/js/instructor_dashboard/proctoring.js
DUPTYPE_FIRST_OCCURRENCE 14666 6 409 63 8716203 5 /openedx/staticfiles/xblock/resources/recommender/translations/hi/LC_MESSAGES/text.c92a07af5c3a.mo
DUPTYPE_WITHIN_SAME_TREE -14666 7 409 63 5420304 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/hi/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14666 7 409 63 5420502 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/hi/LC_MESSAGES/text.c92a07af5c3a.mo
DUPTYPE_WITHIN_SAME_TREE -14666 6 409 63 8707807 5 /openedx/staticfiles/xblock/resources/recommender/translations/hi/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 4943 3 409 63 9095526 5 /openedx/staticfiles/js/vendor/CodeMirror/BUILD_README.3975cbcf9445.txt
DUPTYPE_WITHIN_SAME_TREE -4943 4 409 63 6604185 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/BUILD_README.3975cbcf9445.txt
DUPTYPE_WITHIN_SAME_TREE -4943 3 409 63 9093773 5 /openedx/staticfiles/js/vendor/CodeMirror/BUILD_README.txt
DUPTYPE_WITHIN_SAME_TREE -4943 4 409 63 6603325 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/BUILD_README.txt
DUPTYPE_FIRST_OCCURRENCE 7205 4 409 63 8718366 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-secondaryToolbarToggle-rtl@2x.91c068f470b4.png
DUPTYPE_WITHIN_SAME_TREE -7205 5 409 63 8709399 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-secondaryToolbarToggle-rtl@2x.png
DUPTYPE_WITHIN_SAME_TREE -7205 4 409 63 8704712 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-secondaryToolbarToggle-rtl@2x.png
DUPTYPE_WITHIN_SAME_TREE -7205 5 409 63 8711593 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-secondaryToolbarToggle-rtl@2x.91c068f470b4.png
DUPTYPE_FIRST_OCCURRENCE 7417 4 409 63 8718692 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/bootstrap-reboot.525a1d9f7af8.scss
DUPTYPE_WITHIN_SAME_TREE -7417 4 409 63 8707008 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/bootstrap-reboot.scss
DUPTYPE_FIRST_OCCURRENCE 9615 5 409 63 8717699 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_background.73dbbd77bc94.scss
DUPTYPE_WITHIN_SAME_TREE -9615 5 409 63 8707022 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_background.scss
DUPTYPE_FIRST_OCCURRENCE 12601 6 410 63 5421789 5 /openedx/staticfiles/js/bower/jquery/src/css/var/getStyles.1bd83fe65063.js
DUPTYPE_WITHIN_SAME_TREE -12601 10 410 63 4919582 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/getStyles.js
DUPTYPE_WITHIN_SAME_TREE -12601 6 410 63 5420223 5 /openedx/staticfiles/js/bower/jquery/src/css/var/getStyles.js
DUPTYPE_WITHIN_SAME_TREE -12601 11 410 63 3599113 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/getStyles.js
DUPTYPE_WITHIN_SAME_TREE -12601 10 410 63 4919697 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/getStyles.1bd83fe65063.js
DUPTYPE_WITHIN_SAME_TREE -12601 7 410 63 4124964 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/var/getStyles.js
DUPTYPE_WITHIN_SAME_TREE -12601 11 410 63 3599163 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/getStyles.1bd83fe65063.js
DUPTYPE_WITHIN_SAME_TREE -12601 7 410 63 4125034 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/var/getStyles.1bd83fe65063.js
DUPTYPE_FIRST_OCCURRENCE 5849 3 411 63 8712196 5 /openedx/staticfiles/studio/js/models/xblock_outline_info.973dcc51548a.js
DUPTYPE_WITHIN_SAME_TREE -5849 3 411 63 8709992 5 /openedx/staticfiles/studio/js/models/xblock_outline_info.js
DUPTYPE_FIRST_OCCURRENCE 7465 4 411 63 8718657 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector-sizzle.e552c731b58c.js
DUPTYPE_WITHIN_SAME_TREE -7465 4 411 63 8706863 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector-sizzle.js
DUPTYPE_FIRST_OCCURRENCE 7209 4 412 63 8718399 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-secondaryToolbarToggle@2x.eae8269cdb06.png
DUPTYPE_WITHIN_SAME_TREE -7209 5 412 63 8709432 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-secondaryToolbarToggle@2x.png
DUPTYPE_WITHIN_SAME_TREE -7209 4 412 63 8704745 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-secondaryToolbarToggle@2x.png
DUPTYPE_WITHIN_SAME_TREE -7209 5 412 63 8711626 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-secondaryToolbarToggle@2x.eae8269cdb06.png
DUPTYPE_FIRST_OCCURRENCE 1015 1 413 63 8719727 5 /openedx/staticfiles/images/show-hide-discussion-icon.efb86ffbd991.png
DUPTYPE_WITHIN_SAME_TREE -1015 1 413 63 8705734 5 /openedx/staticfiles/images/show-hide-discussion-icon.png
DUPTYPE_FIRST_OCCURRENCE 1165 1 413 63 8719763 5 /openedx/staticfiles/js/sticky_filter.47c8efbf4f01.js
DUPTYPE_WITHIN_SAME_TREE -1165 1 413 63 8705785 5 /openedx/staticfiles/js/sticky_filter.js
DUPTYPE_FIRST_OCCURRENCE 1783 2 414 63 2290212 5 /openedx/staticfiles/images/bulk_email/LinkedInIcon_gray.c1ca90b69093.png
DUPTYPE_WITHIN_SAME_TREE -1783 2 414 63 2289691 5 /openedx/staticfiles/images/bulk_email/LinkedInIcon_gray.png
DUPTYPE_FIRST_OCCURRENCE 1781 2 414 63 2290225 5 /openedx/staticfiles/images/bulk_email/LinkedInIcon.278ea4bab6b1.png
DUPTYPE_WITHIN_SAME_TREE -1781 2 414 63 2289704 5 /openedx/staticfiles/images/bulk_email/LinkedInIcon.png
DUPTYPE_FIRST_OCCURRENCE 7087 4 415 63 8718410 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-check.1aac80711a19.svg
DUPTYPE_WITHIN_SAME_TREE -7087 5 415 63 8709443 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-check.svg
DUPTYPE_WITHIN_SAME_TREE -7087 4 415 63 8704756 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-check.svg
DUPTYPE_WITHIN_SAME_TREE -7087 5 415 63 8711637 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-check.1aac80711a19.svg
DUPTYPE_FIRST_OCCURRENCE 14670 6 417 63 8716199 5 /openedx/staticfiles/xblock/resources/recommender/translations/ko_KR/LC_MESSAGES/text.1b8419e74567.mo
DUPTYPE_WITHIN_SAME_TREE -14670 7 417 63 3855230 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/ko_KR/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14670 7 417 63 3855355 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/ko_KR/LC_MESSAGES/text.1b8419e74567.mo
DUPTYPE_WITHIN_SAME_TREE -14670 6 417 63 8707803 5 /openedx/staticfiles/xblock/resources/recommender/translations/ko_KR/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 3749 2 418 63 5422134 5 /openedx/staticfiles/templates/widgets/html-edit.1947339e8a3d.html
DUPTYPE_WITHIN_SAME_TREE -3749 2 418 63 5419613 5 /openedx/staticfiles/templates/widgets/html-edit.html
DUPTYPE_FIRST_OCCURRENCE 5821 3 419 63 8712194 5 /openedx/staticfiles/studio/js/models/custom_sync_xblock_info.a6a84c173e5a.js
DUPTYPE_WITHIN_SAME_TREE -5821 3 419 63 8709990 5 /openedx/staticfiles/studio/js/models/custom_sync_xblock_info.js
DUPTYPE_FIRST_OCCURRENCE 9613 5 420 63 8717711 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_align.2d85a42f5904.scss
DUPTYPE_WITHIN_SAME_TREE -9613 5 420 63 8707034 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_align.scss
DUPTYPE_FIRST_OCCURRENCE 1861 2 420 63 9727895 5 /openedx/staticfiles/images/profiles/default_50.3455a6581573.png
DUPTYPE_WITHIN_SAME_TREE -1861 2 420 63 9727283 5 /openedx/staticfiles/images/profiles/default_50.png
DUPTYPE_FIRST_OCCURRENCE 3251 2 421 63 6604035 5 /openedx/staticfiles/teams/templates/team-profile-header-actions.209a6fb657c8.underscore
DUPTYPE_WITHIN_SAME_TREE -3251 2 421 63 6603122 5 /openedx/staticfiles/teams/templates/team-profile-header-actions.underscore
DUPTYPE_FIRST_OCCURRENCE 1401 2 423 63 4784450 5 /openedx/staticfiles/admin/css/fonts.css
DUPTYPE_WITHIN_SAME_TREE -1401 3 423 63 8710310 5 /openedx/staticfiles/studio/admin/css/fonts.css
DUPTYPE_FIRST_OCCURRENCE 1927 2 423 63 8719441 5 /openedx/staticfiles/images/social/ico-social-twitter.6e8722dd440d.png
DUPTYPE_WITHIN_SAME_TREE -1927 2 423 63 8705758 5 /openedx/staticfiles/images/social/ico-social-twitter.png
DUPTYPE_FIRST_OCCURRENCE 2019 2 424 63 6604061 5 /openedx/staticfiles/js/instructor_dashboard/cohort_management.852ba6f62104.js
DUPTYPE_WITHIN_SAME_TREE -2019 2 424 63 6603187 5 /openedx/staticfiles/js/instructor_dashboard/cohort_management.js
DUPTYPE_FIRST_OCCURRENCE 7097 4 426 63 8718402 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-newparagraph.bb7062f13b8c.svg
DUPTYPE_WITHIN_SAME_TREE -7097 4 426 63 8704748 5 /openedx/staticfiles/css/vendor/pdfjs/images/annotation-newparagraph.svg
DUPTYPE_WITHIN_SAME_TREE -7097 5 426 63 8711629 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-newparagraph.bb7062f13b8c.svg
DUPTYPE_WITHIN_SAME_TREE -7097 5 426 63 8709435 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/annotation-newparagraph.svg
DUPTYPE_FIRST_OCCURRENCE 3713 2 426 63 5422087 5 /openedx/staticfiles/templates/verify_student/error.4f6b4c002f75.underscore
DUPTYPE_WITHIN_SAME_TREE -3713 2 426 63 5419533 5 /openedx/staticfiles/templates/verify_student/error.underscore
DUPTYPE_FIRST_OCCURRENCE 5903 3 426 63 8712206 5 /openedx/staticfiles/studio/js/utils/cancel_on_escape.0beaa7ddcbe1.js
DUPTYPE_WITHIN_SAME_TREE -5903 3 426 63 8710026 5 /openedx/staticfiles/studio/js/utils/cancel_on_escape.js
DUPTYPE_FIRST_OCCURRENCE 1001 1 427 63 8719701 5 /openedx/staticfiles/images/peer_grading_icon.af17f8fee857.png
DUPTYPE_WITHIN_SAME_TREE -1001 2 427 63 8712415 5 /openedx/staticfiles/studio/images/peer_grading_icon.af17f8fee857.png
DUPTYPE_WITHIN_SAME_TREE -1001 1 427 63 8703656 5 /openedx/staticfiles/images/peer_grading_icon.png
DUPTYPE_WITHIN_SAME_TREE -1001 2 427 63 8709093 5 /openedx/staticfiles/studio/images/peer_grading_icon.png
DUPTYPE_FIRST_OCCURRENCE 14762 7 428 63 9095273 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/dom/Sizzle.jQuery.80f7a23a2f33.js
DUPTYPE_WITHIN_SAME_TREE -14762 7 428 63 9093753 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/dom/Sizzle.jQuery.js
DUPTYPE_WITHIN_SAME_TREE -14762 8 428 63 8973734 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/dom/Sizzle.jQuery.js
DUPTYPE_WITHIN_SAME_TREE -14762 8 428 63 8973943 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/dom/Sizzle.jQuery.80f7a23a2f33.js
DUPTYPE_FIRST_OCCURRENCE 7677 4 429 63 6603774 5 /openedx/staticfiles/js/components/header/models/header.ac1a94c5b47a.js
DUPTYPE_WITHIN_SAME_TREE -7677 4 429 63 6603225 5 /openedx/staticfiles/js/components/header/models/header.js
DUPTYPE_FIRST_OCCURRENCE 6827 4 430 63 8718253 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-Japan1-5.123581eb0976.bcmap
DUPTYPE_WITHIN_SAME_TREE -6827 5 430 63 8711480 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-Japan1-5.123581eb0976.bcmap
DUPTYPE_WITHIN_SAME_TREE -6827 4 430 63 8703848 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-Japan1-5.bcmap
DUPTYPE_WITHIN_SAME_TREE -6827 5 430 63 8709285 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-Japan1-5.bcmap
DUPTYPE_FIRST_OCCURRENCE 3559 2 430 63 5422056 5 /openedx/staticfiles/templates/learner_dashboard/program_details.ffa99a1f447f.html
DUPTYPE_WITHIN_SAME_TREE -3559 2 430 63 5419501 5 /openedx/staticfiles/templates/learner_dashboard/program_details.html
DUPTYPE_FIRST_OCCURRENCE 4915 3 431 63 8718922 5 /openedx/staticfiles/js/student_account/models/user_preferences_model.42897ef3172e.js
DUPTYPE_WITHIN_SAME_TREE -4915 3 431 63 8705877 5 /openedx/staticfiles/js/student_account/models/user_preferences_model.js
DUPTYPE_FIRST_OCCURRENCE 9643 5 431 63 8717705 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_stretched-link.26d1a1fb32d4.scss
DUPTYPE_WITHIN_SAME_TREE -9643 5 431 63 8707028 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_stretched-link.scss
DUPTYPE_FIRST_OCCURRENCE 9019 4 432 63 8711899 5 /openedx/staticfiles/studio/templates/video/transcripts/file-upload.76945411dbe1.underscore
DUPTYPE_WITHIN_SAME_TREE -9019 4 432 63 8709869 5 /openedx/staticfiles/studio/templates/video/transcripts/file-upload.underscore
DUPTYPE_FIRST_OCCURRENCE 7501 4 432 63 8718482 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react/cjs/react-jsx-dev-runtime.production.min.2d044b58308c.js
DUPTYPE_WITHIN_SAME_TREE -7501 4 432 63 8718494 5 /openedx/staticfiles/studio-frontend/node_modules/react/cjs/react-jsx-dev-runtime.production.min.2d044b58308c.js
DUPTYPE_WITHIN_SAME_TREE -7501 4 432 63 8706301 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react/cjs/react-jsx-dev-runtime.production.min.js
DUPTYPE_WITHIN_SAME_TREE -7501 4 432 63 8706543 5 /openedx/staticfiles/studio-frontend/node_modules/react/cjs/react-jsx-dev-runtime.production.min.js
DUPTYPE_FIRST_OCCURRENCE 12097 5 433 63 8718137 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti_1p3_launch_error.d8eb95a018fb.html
DUPTYPE_WITHIN_SAME_TREE -12097 5 433 63 8707982 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti_1p3_launch_error.html
DUPTYPE_WITHIN_SAME_TREE -12097 6 433 63 8710796 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti_1p3_launch_error.html
DUPTYPE_WITHIN_SAME_TREE -12097 6 433 63 8711334 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti_1p3_launch_error.d8eb95a018fb.html
DUPTYPE_FIRST_OCCURRENCE 9585 5 433 63 8717725 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_list-group.d3000f3208a4.scss
DUPTYPE_WITHIN_SAME_TREE -9585 5 433 63 8707048 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_list-group.scss
DUPTYPE_FIRST_OCCURRENCE 2287 2 433 63 6604083 5 /openedx/staticfiles/js/wiki/accessible.03f559ee6ec2.js
DUPTYPE_WITHIN_SAME_TREE -2287 2 433 63 6603242 5 /openedx/staticfiles/js/wiki/accessible.js
DUPTYPE_FIRST_OCCURRENCE 2911 2 434 63 8712531 5 /openedx/staticfiles/studio/images/number-example.c15d11c72616.png
DUPTYPE_WITHIN_SAME_TREE -2911 2 434 63 8709929 5 /openedx/staticfiles/studio/images/number-example.png
DUPTYPE_FIRST_OCCURRENCE 14455 6 434 63 8716254 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti-dl/dl_response_saved.db93bbf14c4b.html
DUPTYPE_WITHIN_SAME_TREE -14455 6 434 63 8707989 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti-dl/dl_response_saved.html
DUPTYPE_WITHIN_SAME_TREE -14455 7 434 63 8710804 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti-dl/dl_response_saved.html
DUPTYPE_WITHIN_SAME_TREE -14455 7 434 63 8711170 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti-dl/dl_response_saved.db93bbf14c4b.html
DUPTYPE_FIRST_OCCURRENCE 3601 2 434 63 5818821 5 /openedx/staticfiles/templates/peer_grading/peer_grading_closed.f6ebf20f3c92.html
DUPTYPE_WITHIN_SAME_TREE -3601 2 434 63 5815462 5 /openedx/staticfiles/templates/peer_grading/peer_grading_closed.html
DUPTYPE_FIRST_OCCURRENCE 1453 2 436 63 2546869 5 /openedx/staticfiles/admin/img/icon-yes.d2f9f035226a.svg
DUPTYPE_WITHIN_SAME_TREE -1453 3 436 63 8710440 5 /openedx/staticfiles/studio/admin/img/icon-yes.svg
DUPTYPE_WITHIN_SAME_TREE -1453 3 436 63 8712354 5 /openedx/staticfiles/studio/admin/img/icon-yes.d2f9f035226a.svg
DUPTYPE_WITHIN_SAME_TREE -1453 2 436 63 2545820 5 /openedx/staticfiles/admin/img/icon-yes.svg
DUPTYPE_FIRST_OCCURRENCE 1639 2 436 63 8719498 5 /openedx/staticfiles/discussion/templates/search.4e69d969e8ed.underscore
DUPTYPE_WITHIN_SAME_TREE -1639 3 436 63 8710528 5 /openedx/staticfiles/studio/discussion/templates/search.underscore
DUPTYPE_WITHIN_SAME_TREE -1639 2 436 63 8706019 5 /openedx/staticfiles/discussion/templates/search.underscore
DUPTYPE_WITHIN_SAME_TREE -1639 3 436 63 8712383 5 /openedx/staticfiles/studio/discussion/templates/search.4e69d969e8ed.underscore
DUPTYPE_FIRST_OCCURRENCE 4335 3 438 63 8719254 5 /openedx/staticfiles/js/bower/sinon/release.291f2a39916b.sh
DUPTYPE_WITHIN_SAME_TREE -4335 7 438 63 5421781 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/release.291f2a39916b.sh
DUPTYPE_WITHIN_SAME_TREE -4335 4 438 63 4376902 5 /openedx/staticfiles/studio/js/bower/sinon/release.sh
DUPTYPE_WITHIN_SAME_TREE -4335 4 438 63 4378122 5 /openedx/staticfiles/studio/js/bower/sinon/release.291f2a39916b.sh
DUPTYPE_WITHIN_SAME_TREE -4335 7 438 63 5420237 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/release.sh
DUPTYPE_WITHIN_SAME_TREE -4335 8 438 63 3855354 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/release.291f2a39916b.sh
DUPTYPE_WITHIN_SAME_TREE -4335 3 438 63 8707573 5 /openedx/staticfiles/js/bower/sinon/release.sh
DUPTYPE_WITHIN_SAME_TREE -4335 8 438 63 3855228 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/release.sh
DUPTYPE_FIRST_OCCURRENCE 12687 6 440 63 9095322 5 /openedx/staticfiles/js/vendor/markitup/sets/wiki/images/image.d46f37a63bf8.png
DUPTYPE_WITHIN_SAME_TREE -12687 7 440 63 4124605 5 /openedx/staticfiles/studio/js/vendor/markitup/sets/wiki/images/image.png
DUPTYPE_WITHIN_SAME_TREE -12687 7 440 63 4125010 5 /openedx/staticfiles/studio/js/vendor/markitup/sets/wiki/images/image.d46f37a63bf8.png
DUPTYPE_WITHIN_SAME_TREE -12687 6 440 63 9093806 5 /openedx/staticfiles/js/vendor/markitup/sets/wiki/images/image.png
DUPTYPE_FIRST_OCCURRENCE 4601 3 440 63 6603890 5 /openedx/staticfiles/js/groups/collections/cohort.29aa0664e773.js
DUPTYPE_WITHIN_SAME_TREE -4601 3 440 63 6603270 5 /openedx/staticfiles/js/groups/collections/cohort.js
DUPTYPE_FIRST_OCCURRENCE 7197 4 441 63 8718377 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-print@2x.3df19ed6ffc4.png
DUPTYPE_WITHIN_SAME_TREE -7197 5 441 63 8711604 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-print@2x.3df19ed6ffc4.png
DUPTYPE_WITHIN_SAME_TREE -7197 4 441 63 8704723 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-print@2x.png
DUPTYPE_WITHIN_SAME_TREE -7197 5 441 63 8709410 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-print@2x.png
